STATIONS_ID;MESS_DATUM;QN_3;  FX;  FM;QN_4; RSK;RSKF; SDK;SHK_TAG;  NM; VPM;  PM; TMK; UPM; TXK; TNK; TGK;eor
       1975;20240509;    1;   7.7;   2.1;    1;   0.0;   0;   12.583;   0;   4.8;  10.3; 1024.65;   13.4;   68.54;   19.4;    4.6;    1.2;eor
       1975;20240510;    1;   8.2;   3.0;    1;   0.0;   0;   13.000;   0;   4.7;  12.2; 1022.25;   14.5;   74.79;   19.3;    9.6;    6.2;eor
       1975;20240511;    1;   8.9;   3.0;    1;   0.0;   0;   10.717;   0;   4.3;  11.1; 1022.56;   14.4;   68.88;   20.0;   10.1;    8.5;eor
       1975;20240512;    1;  12.7;   4.6;    1;   0.0;   0;   10.783;   0;   3.7;  10.7; 1019.77;   15.0;   65.67;   20.7;    9.5;    8.0;eor
       1975;20240513;    1;  12.2;   5.5;    1;   0.0;   0;   14.500;   0;   0.2;   9.5; 1013.30;   18.4;   45.54;   25.2;   11.0;    9.1;eor
       1975;20240514;    1;  13.2;   5.8;    1;   0.0;   0;   14.517;   0;   0.0;   9.6; 1009.88;   19.6;   42.58;   25.3;   12.6;   10.3;eor
       1975;20240515;    1;  15.4;   6.2;    1;   0.0;   0;   14.533;   0;   0.0;   9.3; 1008.74;   20.5;   40.00;   26.3;   13.9;   11.1;eor
       1975;20240516;    1;  18.5;   7.0;    1;   0.0;   0;   12.517;   0;   2.6;   9.8; 1007.03;   21.2;   39.79;   26.5;   15.2;   13.2;eor
       1975;20240517;    1;  13.5;   6.0;    1;   0.0;   0;   11.017;   0;   3.3;  10.5; 1008.10;   20.0;   46.88;   25.8;   12.5;   10.1;eor
       1975;20240518;    1;  10.8;   3.6;    1;   0.8;   6;   10.000;   0;   3.8;  11.8; 1009.24;   17.0;   63.25;   22.9;   10.9;    8.5;eor
       1975;20240519;    1;  10.6;   2.6;    1;   0.0;   6;    6.350;   0;   6.3;  13.4; 1008.23;   15.9;   75.29;   22.5;   10.0;    7.7;eor
       1975;20240520;    1;  11.3;   2.7;    1;   0.3;   6;    5.733;   0;   5.5;  14.8; 1010.18;   16.0;   82.21;   22.7;    9.4;    5.8;eor
       1975;20240521;    1;  11.5;   5.6;    1;   1.1;   6;   11.450;   0;   4.2;  15.1; 1009.53;   17.0;   78.71;   23.4;   12.2;   10.9;eor
       1975;20240522;    1;  10.3;   4.1;    1;  28.4;   6;    0.650;   0;   7.9;  16.0; 1006.30;   15.8;   88.88;   20.2;   14.3;   13.6;eor
       1975;20240523;    1;   9.3;   3.0;    1;   0.0;   0;    7.300;   0;   5.6;  14.6; 1012.05;   16.4;   79.46;   21.8;   10.9;    7.7;eor
       1975;20240524;    1;  11.1;   3.6;    1;   0.1;   6;   11.667;   0;   3.5;  13.9; 1017.50;   17.2;   72.50;   22.8;    9.4;    6.7;eor
       1975;20240525;    1;   5.7;   2.5;    1;   1.6;   6;    3.900;   0;   6.6;  14.9; 1015.97;   16.8;   78.33;   20.9;   13.9;   12.2;eor
       1975;20240526;    1;   9.1;   2.8;    1;   0.9;   6;    5.450;   0;   6.9;  16.4; 1015.03;   18.2;   79.33;   24.1;   13.6;   12.4;eor
